Date,Time,"Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","GPU Utilization [%]","GPU Memory Usage [MB]","Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU SOC [°C]","APU GFX [°C]","Core0 [°C]","Core1 [°C]","Core2 [°C]","Core3 [°C]","L3 Cache [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU TDC [A]","CPU Package Power [W]","Core 0 Power [W]","Core 1 Power [W]","Core 2 Power [W]","Core 3 Power [W]","CPU Core Power (SVI2 TFN) [W]","CPU SoC Power (SVI2 TFN) [W]","Core+SoC Power (SVI2 TFN) [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU TDC Limit [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","Motherboard [°C]","CPU [°C]","VRM [°C]","AUXTIN2 [°C]","CPU (PECI) [°C]","Vcore [V]","VIN1 [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","VDDCR_SOC [V]","DRAM [V]","3VSB [V]","VBAT [V]","VIN5 [V]","VIN6 [V]","+5V [V]","VIN3 [V]","VIN7 [V]","CPU1 [RPM]","Chassis1 [RPM]","Chassis2 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total NAND Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Memory Temperature [°C]","GPU VR VDDC Temperature [°C]","GPU VR MVDD Temperature [°C]","GPU Liquid Temperature [°C]","GPU PLX Temperature [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan (ODN) [RPM]","GPU Core Current (VDDCR_GFX) [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan PWM [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","Framerate Presented (avg) [FPS]","Framerate Presented (99%) [FPS]","Framerate Presented (1%) [FPS]","Framerate Presented (0.1%) [FPS]","Framerate Presented (1% low) [FPS]","Framerate Presented (0.1% low) [FPS]","Framerate Displayed (avg) [FPS]","Framerate Displayed (99%) [FPS]","Framerate Displayed (1%) [FPS]","Framerate Displayed (0.1%) [FPS]","Framerate Displayed (1% low) [FPS]","Framerate Displayed (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","APU STAPM [W]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]",
8.6.2026,0:10:55.307,9935,6378,60.9,96.9,92.8,88.0,85.6,96.9,90.8,5.0,4526,22180,11541,65.7,6.8,1.344,1.344,1.325,1.331,3593.5,3618.5,2894.8,2894.8,99.8,3215.4,2838.1,2675.9,2732.3,2865.4,93.1,80.8,76.2,77.8,82.0,36.0,36.2,29.0,29.0,0.0,95.1,95.7,91.4,91.2,4.9,4.3,8.6,8.8,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.5,59.4,52.0,61.5,61.4,59.3,58.7,58.0,1.337,1.087,1.363,16.926,9.092,17.012,16.021,6.074,2.552,2.483,2.512,22.624,9.880,32.505,1195.0,1195.0,26.2,No,No,No,40.0,62.5,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.336,1.840,1590,890,1121,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.6,0.6,0.000,0.569,67818,72794,0.0,0.0,0.0,0.000,0.000,65087,1014,60,60.0,60.0,60.0,60.0,60.0,1.150,3197,16.078,18.490,84.172,1450.0,1750.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,43.7,50.8,36.8,35.5,35.3,35.3,43.4,60.1,29.9,29.9,29.9,29.9,22.87,27.19,19.65,19.59,28.30,28.30,13.03,1.72,22.43,0.44,7.74,2639,29,6.9,1.9,0,35.863,47.1,47.1,55.2,
8.6.2026,0:10:57.299,9932,6381,60.8,93.8,89.1,86.7,85.2,93.8,88.7,100.0,4526,22178,11543,65.7,6.8,1.337,1.337,1.331,1.337,3593.5,2894.8,2894.8,2894.8,99.8,3319.8,2696.0,2499.0,2535.5,2762.6,88.7,76.7,71.0,72.2,77.2,36.0,29.0,29.0,29.0,0.0,94.4,92.9,89.7,90.9,5.6,7.1,10.3,9.1,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.5,59.2,51.9,61.7,61.3,59.1,58.9,57.8,1.337,1.087,1.356,16.647,9.102,16.751,15.700,6.160,2.471,2.371,2.393,22.251,9.890,32.141,1194.8,1194.8,25.8,No,No,No,40.0,62.5,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.344,1.840,1591,898,1133,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.000,67818,72794,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3197,44.789,51.507,88.250,1450.0,1750.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,47.8,52.9,38.8,36.1,35.8,35.8,47.3,60.1,29.9,29.9,29.9,29.9,20.91,25.86,18.76,18.49,27.95,27.95,12.18,1.83,20.46,0.45,6.41,2639,29,0.0,0.0,0,35.855,46.6,46.9,55.2,
8.6.2026,0:10:59.299,9897,6416,60.6,87.5,90.6,87.5,84.4,90.6,87.5,84.0,4526,22149,11572,65.6,6.8,1.337,1.325,1.325,1.344,3618.5,2894.8,2894.8,2894.8,99.8,3402.6,2810.2,2522.9,2556.6,2823.1,88.0,80.0,71.8,72.8,78.2,36.2,29.0,29.0,29.0,0.0,94.1,92.1,89.1,90.8,5.9,7.9,10.9,9.2,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.5,59.6,52.0,61.8,60.8,59.1,58.6,57.9,1.337,1.087,1.375,16.777,9.104,16.747,15.753,6.454,2.587,2.352,2.395,22.426,9.901,32.327,1197.8,1197.8,25.8,No,No,No,40.0,62.5,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.144,1.096,1.208,3.440,3.280,0.936,1.072,5.064,0.336,1.848,1593,882,1130,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.2,0.2,0.000,0.423,67818,72795,0.0,0.0,0.0,0.000,0.000,65087,1014,60,60.0,60.0,60.0,60.0,60.0,1.150,3197,13.781,15.848,93.543,1450.0,1750.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,49.1,53.8,45.4,45.0,44.9,44.9,49.2,60.1,29.9,29.9,29.9,29.9,20.37,21.95,18.63,18.16,22.10,22.10,11.38,2.35,19.92,0.45,5.70,2639,29,0.1,0.0,0,35.848,46.8,46.9,55.2,
8.6.2026,0:11:1.302,9890,6423,60.6,92.2,94.6,84.5,87.6,94.6,89.7,100.0,4526,22133,11588,65.6,6.8,1.344,1.337,1.337,1.350,3593.5,2894.8,2894.8,2894.8,99.8,3305.0,2701.0,2506.5,2526.8,2759.8,89.8,76.8,71.3,71.9,77.5,36.0,29.0,29.0,29.0,0.0,92.8,92.0,90.2,88.4,7.2,8.0,9.8,11.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.5,52.0,62.0,60.9,59.3,58.6,57.8,1.337,1.087,1.363,16.642,9.110,16.662,15.692,6.369,2.475,2.352,2.389,22.248,9.907,32.155,1197.8,1197.8,25.6,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.144,1.096,1.208,3.440,3.264,0.936,1.072,5.088,0.336,1.840,1588,880,1121,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.010,67818,72795,0.0,0.0,0.0,0.000,0.000,65087,1014,60,60.0,60.0,60.0,60.0,60.0,1.137,3204,145.852,165.906,88.422,1450.0,1750.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,46.4,50.1,39.1,38.3,38.2,38.2,46.3,60.1,29.9,29.9,29.9,29.9,21.56,25.58,19.89,19.89,26.20,26.20,11.99,2.27,21.11,0.45,6.97,2639,29,0.1,0.2,0,35.839,46.5,46.8,55.1,
8.6.2026,0:11:3.300,9888,6425,60.6,89.1,85.9,84.4,89.8,89.8,87.3,100.0,4526,22130,11591,65.6,6.8,1.337,1.306,1.337,1.331,2894.8,3593.5,2874.8,2894.8,99.8,3316.5,2802.0,2598.6,2575.7,2823.2,86.3,79.8,73.9,73.3,78.3,29.0,36.0,28.8,29.0,0.0,93.4,93.1,90.3,91.6,6.6,6.9,9.7,8.4,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.4,52.0,61.9,61.1,59.4,59.0,57.9,1.337,1.087,1.369,16.762,9.105,16.789,15.792,6.118,2.552,2.450,2.426,22.403,9.902,32.305,1197.8,1197.8,25.8,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.344,1.840,1593,897,1130,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.1,0.1,0.000,0.053,67818,72795,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.156,3180,55.125,63.738,91.598,1450.0,1750.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,49.8,55.1,46.6,46.6,46.6,46.6,49.4,60.1,29.9,29.9,29.9,29.9,20.07,21.52,18.09,18.05,21.53,21.53,11.94,1.07,19.64,0.44,5.38,2639,29,0.5,0.9,0,35.833,46.8,46.8,55.1,
8.6.2026,0:11:5.300,9886,6427,60.5,89.1,93.8,90.7,86.8,93.8,90.1,11.0,4526,22132,11589,65.6,6.8,1.325,1.337,1.350,1.331,3593.5,3593.5,3593.5,2874.8,99.8,3412.4,3064.2,2697.9,2750.2,2981.2,87.0,87.4,76.8,78.3,82.4,36.0,36.0,36.0,28.8,0.0,99.5,99.3,99.6,99.5,0.5,0.7,0.4,0.5,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.7,52.0,61.9,62.9,60.9,60.9,58.7,1.336,1.087,1.337,18.839,9.107,17.143,16.034,6.180,2.736,2.479,2.539,25.162,9.904,35.065,1197.8,1197.8,26.4,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.336,1.840,1588,898,1119,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.2,0.2,0.000,0.067,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.163,3205,73.500,85.444,94.176,1450.0,1750.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,51.0,56.4,46.8,46.8,46.8,46.8,50.6,60.1,29.9,29.9,29.9,29.9,19.61,21.40,17.60,17.49,21.52,21.52,12.19,1.16,19.17,0.45,4.82,2639,29,0.1,0.1,0,35.836,50.6,47.0,55.1,
8.6.2026,0:11:7.306,9883,6430,60.5,92.2,87.5,87.5,85.9,92.2,88.3,100.0,4526,22129,11592,65.6,6.8,1.306,1.312,1.350,1.331,3618.5,3618.5,2894.8,3618.5,99.8,3324.3,2701.7,2634.5,2646.9,2826.8,89.3,76.9,75.0,75.3,79.1,36.2,36.2,29.0,36.2,0.0,94.1,94.0,93.0,94.4,5.9,6.0,7.0,5.6,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.5,52.0,61.5,61.9,59.8,59.9,58.1,1.336,1.087,1.375,17.074,9.104,16.886,15.856,6.156,2.488,2.473,2.504,22.804,9.900,32.705,1197.8,1197.8,26.0,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.336,1.840,1590,882,1124,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.6,0.6,0.000,0.146,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,60,60.0,60.0,60.0,60.0,60.0,1.125,3189,148.148,166.667,89.805,1450.0,1750.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,51.3,59.6,43.6,43.4,43.4,43.4,51.5,60.1,29.9,29.9,29.9,29.9,19.51,22.97,16.83,16.64,23.19,23.19,11.19,1.97,19.07,0.45,4.46,2639,29,0.1,0.2,0,35.837,47.4,47.1,55.1,
8.6.2026,0:11:9.298,9887,6426,60.6,93.0,95.3,82.0,89.8,95.3,90.0,100.0,4526,22129,11592,65.6,6.8,1.337,1.337,1.325,1.337,3593.5,2894.8,2894.8,2894.8,99.8,3379.6,2839.3,2529.7,2538.1,2821.7,87.6,80.8,72.0,72.2,78.2,36.0,29.0,29.0,29.0,0.0,94.2,92.1,92.1,92.1,5.8,7.9,7.9,7.9,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.6,52.0,62.2,61.2,59.5,58.8,58.0,1.336,1.087,1.375,16.922,9.114,16.882,15.831,6.312,2.629,2.388,2.438,22.605,9.911,32.516,1197.8,1197.8,26.0,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.336,1.840,1582,885,1127,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.036,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3197,127.477,146.598,94.930,1450.0,1750.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,46.4,52.6,41.5,41.2,41.1,41.1,46.3,60.1,29.9,29.9,29.9,29.9,21.57,24.19,18.98,18.72,24.48,24.48,13.64,0.52,21.14,0.44,6.65,2639,29,0.1,0.2,0,35.834,47.1,47.0,55.1,
8.6.2026,0:11:11.300,9887,6426,60.6,94.6,87.6,82.9,83.7,94.6,87.2,100.0,4526,22128,11593,65.6,6.8,1.356,1.319,1.325,1.319,3618.5,2874.8,2874.8,2894.8,99.8,3190.2,2733.0,2523.2,2524.3,2742.7,91.2,77.8,71.8,71.8,78.2,36.2,28.8,28.8,29.0,0.0,94.4,93.1,90.2,89.8,5.6,6.9,9.8,10.2,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.2,52.0,61.4,62.0,59.0,58.3,57.9,1.337,1.086,1.369,16.670,9.096,16.804,15.772,6.087,2.534,2.412,2.428,22.284,9.879,32.163,1193.3,1193.3,25.9,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.376,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.336,1.840,1584,891,1126,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.008,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,60.0,1.144,3204,64.312,73.557,81.059,1450.0,1750.0,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,42.5,47.6,35.5,33.7,33.5,33.5,42.1,60.1,29.9,29.9,29.9,29.9,23.55,28.19,21.05,21.01,29.78,29.78,14.35,1.06,23.13,0.43,8.27,2639,29,0.1,1.7,0,35.828,46.6,47.0,55.1,
8.6.2026,0:11:13.303,9881,6432,60.5,88.3,86.7,83.6,83.6,88.3,85.5,23.0,4526,22119,11602,65.5,6.8,1.350,1.325,1.325,1.337,3618.5,2894.8,2894.8,2894.8,99.8,3403.9,2762.6,2573.3,2514.3,2813.5,87.7,78.6,73.2,71.5,77.8,36.2,29.0,29.0,29.0,0.0,94.4,93.1,91.3,90.6,5.6,6.9,8.7,9.4,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.6,52.0,62.4,61.1,59.6,58.7,58.0,1.336,1.087,1.363,16.938,9.091,16.750,15.753,6.444,2.523,2.415,2.382,22.626,9.886,32.512,1197.8,1197.8,25.8,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.344,1.848,1586,911,1131,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.008,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3196,16.078,18.490,93.328,1450.0,1750.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,49.7,56.1,41.1,38.6,38.4,38.4,50.3,60.1,30.0,29.9,29.9,29.9,20.11,24.31,17.77,17.67,26.07,26.07,12.28,0.94,19.69,0.42,5.31,2639,29,0.0,0.0,0,35.821,47.1,46.9,55.1,
8.6.2026,0:11:15.305,9881,6432,60.5,89.9,88.4,89.1,89.1,89.9,89.1,99.0,4526,22122,11599,65.6,6.8,1.325,1.312,1.325,1.344,2894.8,3593.5,2874.8,2874.8,99.8,3139.6,2863.3,2578.0,2576.7,2789.4,87.3,81.5,73.3,73.3,78.9,29.0,36.0,28.8,28.8,0.0,93.1,94.6,92.0,93.2,6.9,5.4,8.0,6.8,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.4,51.9,61.7,61.2,59.5,59.4,58.0,1.336,1.087,1.363,17.013,9.103,16.854,15.802,6.072,2.606,2.439,2.428,22.733,9.899,32.633,1197.8,1197.8,25.9,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.280,0.936,1.080,5.064,0.336,1.840,1597,901,1131,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.1,0.0,0.1,0.003,0.002,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3205,32.156,36.980,95.844,1450.0,1750.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,49.8,55.0,45.6,45.2,45.2,45.2,49.4,60.1,29.9,29.9,29.9,29.9,20.06,21.95,18.35,18.30,22.18,22.18,12.95,0.60,19.62,0.44,5.53,2639,29,4.7,0.9,0,35.817,47.2,46.9,55.1,
8.6.2026,0:11:17.300,9882,6431,60.5,91.5,88.4,86.0,85.3,91.5,87.8,100.0,4526,22119,11602,65.5,6.8,1.344,1.337,1.331,1.331,3618.5,2874.8,2874.8,2874.8,99.8,3471.3,2831.1,2625.7,2549.5,2869.4,89.6,80.6,74.7,72.5,79.4,36.2,28.8,28.8,28.8,0.0,96.0,93.3,92.3,92.2,4.0,6.7,7.7,7.8,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.7,52.0,62.7,61.4,59.5,58.8,58.0,1.337,1.087,1.375,16.891,9.099,17.003,15.924,6.629,2.621,2.464,2.428,22.572,9.892,32.464,1196.9,1196.9,26.2,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.038,1.096,1.208,3.440,3.264,0.936,1.080,5.064,0.336,1.840,1593,881,1123,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.5,0.5,0.000,0.115,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.144,3180,72.352,82.752,89.434,1450.0,1750.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,44.9,50.7,40.8,40.7,40.7,40.7,45.0,60.1,29.9,29.9,29.9,29.9,22.26,24.68,19.76,19.66,24.71,24.71,14.43,0.35,21.83,0.42,7.35,2639,29,0.1,0.2,0,35.818,47.1,47.0,55.1,
8.6.2026,0:11:19.301,9881,6432,60.5,93.8,89.8,87.5,86.7,93.8,89.5,92.0,4526,22119,11602,65.5,6.8,1.337,1.344,1.337,1.344,3593.5,3593.5,2874.8,2874.8,99.8,3346.7,2760.0,2616.3,2566.2,2822.3,91.0,78.6,74.5,73.1,79.3,36.0,36.0,28.8,28.8,0.0,94.4,93.7,91.1,90.3,5.6,6.3,8.9,9.7,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.3,51.9,61.5,61.6,59.4,58.8,57.8,1.337,1.087,1.369,16.804,9.111,16.956,15.882,6.321,2.549,2.475,2.459,22.454,9.909,32.362,1197.8,1197.8,26.1,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.280,0.936,1.080,5.088,0.336,1.840,1591,882,1124,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.1,0.1,0.000,0.040,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.150,3205,34.453,39.621,92.129,1450.0,1750.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,46.7,52.8,43.2,42.7,42.6,42.6,47.1,60.0,30.0,30.0,30.0,30.0,21.40,23.23,18.88,18.64,23.55,23.55,13.83,0.34,20.99,0.41,6.42,2639,29,0.0,0.0,0,35.817,46.9,47.1,55.1,
8.6.2026,0:11:21.303,9881,6432,60.5,90.7,89.1,86.0,84.5,90.7,87.6,100.0,4526,22116,11605,65.5,6.8,1.344,1.337,1.337,1.331,3618.5,3618.5,2894.8,2894.8,99.8,3332.8,2678.8,2534.5,2526.5,2768.1,92.0,76.2,72.1,71.8,78.0,36.2,36.2,29.0,29.0,0.0,93.3,93.8,92.4,91.7,6.7,6.2,7.6,8.3,0.0,0.0,0.0,0.0,1197.8,12.00,16,16,16,39,55,313,2,62.4,59.3,51.9,61.8,61.3,59.5,58.8,57.8,1.337,1.088,1.356,16.981,9.111,16.753,15.769,6.005,2.482,2.414,2.430,22.701,9.908,32.609,1197.8,1197.8,25.8,No,No,No,40.0,62.4,29.0,22.0,40.0,1.344,1.272,3.360,3.360,12.091,1.096,1.208,3.440,3.264,0.936,1.072,5.064,0.336,1.840,1586,909,1135,No,36,87.0,No,No,18368,12910,23602,35,35,No,No,5343,9508,0.0,0.0,0.0,0.000,0.002,67818,72796,0.0,0.0,0.0,0.000,0.000,65087,1014,61,61.0,61.0,61.0,61.0,61.0,1.156,3172,112.547,130.132,92.695,1450.0,1750.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4140,555,8.0,0,45.2,47.8,41.1,40.5,40.4,40.4,45.2,60.1,29.9,29.9,29.9,29.9,22.14,24.42,20.96,20.93,24.80,24.80,14.06,0.36,21.72,0.42,7.30,2639,29,0.1,0.2,0,35.811,47.2,47.0,55.1,
